"sentence1","sentence2","sent_1","sent","id"
"Дома не было ни температуры ни тошноты/рвоты (хотя о тошноте сообщили в отделении скорой помощи) ни давления в груди ни одышки.","У пациента энтерит.","neutral","0","1f332440-66c7-11e7-b3f9-f45c89b91419"
"Младенец появился на свет в хорошем тонусе и громким криком.","Пациент - мужчина","neutral","0","1f332a00-66c7-11e7-98ec-f45c89b91419"
"Эхокардиограмма в другой больнице показала фракцию выброса 25%.","В анамнезе сердечная недостаточность и инфаркт миокарда","neutral","0","1f332f1c-66c7-11e7-97b7-f45c89b91419"
"Временная кардиостимуляция не понадобилась по причине комплексной и гемодинамической стабильности.","Симптомы исчезли ЭКГ и жизненно важные показатели в норме","neutral","0","1f333570-66c7-11e7-9c4a-f45c89b91419"
"Конечное диастолическое давление левого желудочка составляло 20 а среднее давление заклинивания легочного капилляра 27.","В анамнезе ишемическая болезнь сердца","neutral","0","1f333c14-66c7-11e7-824e-f45c89b91419"
"Получил соответствующую помощь пульс восстановился после интубации.","у пациента аноксическая черепно-мозговая травма","neutral","0","1f3340e4-66c7-11e7-a723-f45c89b91419"
"Переведена непосредственно в медицинское отделение интенсивной терапии где ей проводилось переливание тромбоцитов и внутривенное введение декадрона.","Пациентка страдает хроническим заболеванием","neutral","0","1f334e1e-66c7-11e7-b291-f45c89b91419"
"Не в состоянии откашлять большое количество мокроты.","У больного ХОБЛ.","neutral","0","1f335636-66c7-11e7-b7b4-f45c89b91419"
"Отрицаются тошнота рвота диафорез изменения в работе кишечника.","У пациента отрицательные результаты обследования","neutral","0","1f335b06-66c7-11e7-8bc8-f45c89b91419"
"Пульс увеличился до 120 и систолическое артериальное давление в районе 80.","у пациента тромбоэмболия легочной артерии","neutral","0","1f33616c-66c7-11e7-89c1-f45c89b91419"
"При общем обследовании отрицает лихорадку озноб головокружение боль в груди одышку тошноту рвоту боль в животе диарею запор дизурию гематурию боль в ногах или отеки.","у пациента нет жалоб","neutral","0","1f33731c-66c7-11e7-b4ad-f45c89b91419"
"История ТГВ.","у пациента установлен фильтр для ИВЛ","neutral","0","1f337c88-66c7-11e7-b953-f45c89b91419"
"В описании кардиологической системы указывается отсутствие боли в груди одышки при нагрузке пароксизмальной ночной одышки ортопноэ отека лодыжек сердцебиения обморока или предобморочного состояния. .","ЭКГ в норме","neutral","0","1f338ad2-66c7-11e7-b5b8-f45c89b91419"
"Почечные кальцификаты билат. хирургия катаракты аппендэктомия тонзиллэктомия литотрипсия","у пациента боль в боку","neutral","0","1f33968c-66c7-11e7-99fc-f45c89b91419"
"Пациент сообщает что боль в животе началась в 10 часов утра в день предшествующий госпитализации. Боль была постоянной и не уменьшалась.","у пациента язва желудка","neutral","0","1f339e48-66c7-11e7-8a90-f45c89b91419"
"Пациента сушили согревали и энергично растирали но безрезультатно.","Пациент переохлаждён.","neutral","0","1f33a6e8-66c7-11e7-9ec9-f45c89b91419"
"На [**9-12**] у пациентки было два эпизода рвоты кофейной гущей не уверена в наличии крови ярко-красного цвета.","У больного портальная гипертензия.","neutral","0","1f33b498-66c7-11e7-b508-f45c89b91419"
"Рентгенография сделанная в больнице выявила бибазилярные инфильтраты и пациентке был назначен бактрим.","У пациента пневмония","neutral","0","1f33bc14-66c7-11e7-ad8e-f45c89b91419"
"На следующий день пациент обратился к лечащему врачу прием атенолола был прекращен но дальнейшее обследование (т.е. сканирование/рентген) не проводилось из-за праздничных дней.","У пациента ортостатическая гипотензия.","neutral","0","1f33c6d4-66c7-11e7-bc24-f45c89b91419"
"ИСТОРИЯ ПРЕДЫДУЩЕГО ЗАБОЛЕВАНИЯ: Пациент - мужчина 64 лет с гиперлипидемией гипертонией который поступил в [**больница1 170**] отделение неотложной помощи в 1:30 ночи с болью в груди которая началась после просмотра фильма примерно в 22:30 того же вечера.","У пациента ишемическая болезнь сердца.","neutral","0","1f33d386-66c7-11e7-9d0d-f45c89b91419"
"В моче положительный результат на глюкозу и кетоны.","пациент заторможен","neutral","0","1f33da28-66c7-11e7-9445-f45c89b91419"
"Стресс-тест оказался положительным что очевидно требует катетеризации.","У пациента ЗПА","neutral","0","1f33e0c6-66c7-11e7-8c2b-f45c89b91419"
"В то время тропонины составляли 0475.","у пациента наблюдается ишемия","neutral","0","1f33e6c0-66c7-11e7-9330-f45c89b91419"
"При назоларингоскопии проведенной ординатором был выявлен отек аритеноидов голосовых связок и надгортанника.","У пациента инфекция","neutral","0","1f33ef7e-66c7-11e7-93d0-f45c89b91419"
"На 9-е сутки после операции у пациента сохранялась температура без лихорадки пульс 63 синусовый ритм дыхание 18 уровень насыщения 96% на 3 л артериальное давление 122/70.","У пациента хорошо заживающая рана","neutral","0","1f33fbae-66c7-11e7-8455-f45c89b91419"
"Отрицает боль в животе но чувствует голод.","У пациент медикаментозный запрет на приём питья и пищи","neutral","0","1f3401e4-66c7-11e7-9660-f45c89b91419"
"На 7-й день после операции была гипотензия установили катетер в правую ЛА исключен инфаркт миокарда.","У пациента сепсис.","neutral","0","1f340a92-66c7-11e7-a94b-f45c89b91419"
"Варикоцеле состояние после операции 4.","Отёк мошонки.","neutral","0","1f341190-66c7-11e7-a0ab-f45c89b91419"
"Как отмечалось выше вероятно бронхогенное новообразование.","У пациента обширное метастатическое заболевание.","neutral","0","1f341788-66c7-11e7-9439-f45c89b91419"
"Переведён сюда по причине выполнения возможного вмешательства.","Поступил с жалобами на боль в груди","neutral","0","1f341df0-66c7-11e7-be49-f45c89b91419"
"На данный момент исследования показали наличие метастаз только от первоначальной опухоли.","У пациента заболевание IV стадии","neutral","0","1f34255c-66c7-11e7-ae27-f45c89b91419"
"Недавняя ЧПЭхоКГ показала тяжелый стеноз аорты с площадью аортального клапана 07 кв см.","Пациент страдает хр. сердечной недостаточностью","neutral","0","1f342b40-66c7-11e7-97f3-f45c89b91419"
"Нет одышки или ортопноэ нет боли или дискомфорта в груди.","рентген грудной клетки в норме","neutral","0","1f34354a-66c7-11e7-bbd3-f45c89b91419"
"Пациент недавно находился в больнице за 2 дня до обращения в рамках предоперационного обследования по поводу операции Уиппла.","У пациента опухоль поджелудочной железы.","neutral","0","1f343d46-66c7-11e7-b188-f45c89b91419"
"В течение нескольких месяцев у нее были периодические случаи лихорадки.","у пациента лимфома","neutral","0","1f34430c-66c7-11e7-b36f-f45c89b91419"
"Младенец появился путём кесарева сечения в связи со слабым сердцебиением плода.","При наблюдении за плодом у младенца выявлено поздние замедление.","neutral","0","1f344924-66c7-11e7-ace3-f45c89b91419"
"При поступлении в [**Больницу 47**] на повторной КТ у неё обнаружили ушиб правой височной области и бифронтальные субарахноидальные кровоизлияния.","Пациент попал в ДТП","neutral","0","1f3451be-66c7-11e7-a7bb-f45c89b91419"
"Госпитализирована в [**Больница 3057**] [**3434-12-2**] для обследования боли в левой ноге.","у пациента перелом","neutral","0","1f3458f6-66c7-11e7-a753-f45c89b91419"
"По мнению членов семьи сыпь появлялась как минимум в 1 неделю назад.","У пациента опоясывающий лишай","neutral","0","1f345edc-66c7-11e7-8cdd-f45c89b91419"
"По словам её сына.","Уже взрослый сын","neutral","0","1f3464c0-66c7-11e7-8d75-f45c89b91419"
"Рождена от 28-летней матери (1 беременность) со след. пренатальным анамнезом: группа крови 3 положительная антитела отрицательные RPR нереактивный краснуха иммунная поверхностный антиген гепатита B отрицательный и стрептококк группы B неизвестен.","Мать была привита от краснухи.","neutral","0","1f3477d2-66c7-11e7-b1ce-f45c89b91419"
"- ХОБЛ - ожирение - неуточненная гипоксемия - лимфома ЦНС c/b ОНМК x3 (заднее кровообращение) и судороги d/o - в анамнезе САК во время приема кумадина - диастолическая сердечная недостаточность - ишемическая болезнь сердца - фибрилляция предсердий - гипертония - гиперлипидемия - токсическая мультимодулярная болезнь. гиперлипидемия - тяжелая форма СОАС (в прошлом не переносил СИПАП-терапию) - первичный гиперпаратиреоз/25 дефицит вит D с/б нефролитиаз - токсический многоузловой зоб с субклиническим гипертиреозом - неоваскулярная глаукома с/б слепота на правый глаз","У пациента в анамнезе есть злокачественные новообразования","neutral","0","1f34c228-66c7-11e7-8ca6-f45c89b91419"
"В день поступления пациентка проснулась с острой одышкой.","У пациента в анамнезе ТГВ","neutral","0","1f34cae6-66c7-11e7-aa9e-f45c89b91419"
"В день поступления пациентка проснулась с острой одышкой.","у пациента легочная эмболия","neutral","0","1f34d324-66c7-11e7-943b-f45c89b91419"
"Сообщает о реактивном заболевании дыхательных путей.","Пациент использует ингалятор.","neutral","0","1f34d970-66c7-11e7-9bbf-f45c89b91419"
"Сообщает о наличии хламидиоза в прошлом.","У пациента нет симптомов","neutral","0","1f34e082-66c7-11e7-a170-f45c89b91419"
"При первичном поступлении в скорую показатели были следующими: T 378 пульс 133 АД 118/77 чдд 14 насыщ 96% при ком. возд.","Пациент испытывает боль","neutral","0","1f34e76c-66c7-11e7-a625-f45c89b91419"
"В последнем эпизоде заболевания пациент был выписан в [**больница1 5908**] на реабилитацию.","В анамнезе травмы опорно-двигательного аппарата","neutral","0","1f34ef1e-66c7-11e7-9168-f45c89b91419"
"Митральная регургитация 4+ показана при катетеризации [**6-11**] и 1+ AI.","У пациента одышка при нагрузке.","neutral","0","1f34f57a-66c7-11e7-89e6-f45c89b91419"
"Не было гематемазиса.","У нее был гастроэнтерит","neutral","0","1f34fe0a-66c7-11e7-aaa0-f45c89b91419"
"В приёмном покое у пациента наблюдалось дыхание Куссмауля и тахикардия.","У пациента нарушен сердечный ритм","neutral","0","1f3502f6-66c7-11e7-9d65-f45c89b91419"
"В нижних конечностях наблюдалось периферическое сгибание.","Пациент может передвигаться","neutral","0","1f350902-66c7-11e7-afb0-f45c89b91419"
"Не испытывала боли и была переведена в [**больница 47**] для катетеризации сердца.","у пациента нормальная ЭКГ","neutral","0","1f350e0c-66c7-11e7-9fc2-f45c89b91419"
"Признается что дома у нее бывает диарея.","У пациента обнаружены C diff бактерии","neutral","0","1f351276-66c7-11e7-874e-f45c89b91419"
"В отделении скорой у неё была остановка сердца несколько раз давали атропин который вызвал эффект остановки фибрилляции желудочков а затем желудочковую тахикардию.","Перенес ИМпST","neutral","0","1f3519e4-66c7-11e7-b311-f45c89b91419"
"Эмфизема остеопороз рак молочной железы I стадии правая люмпэктомия диссекция подмышечных лимфатических узлов лучевая терапия [**2510**] бурсит меланома выполнялось иссечение дивертикулез инфекция метициллинрезистентного золотистого стафилококка тонзиллэктомия удаление 4 полипов с колоноскопией","В анамнезе курение","neutral","0","1f351fde-66c7-11e7-89dc-f45c89b91419"
"Лёгкий респираторный дистресс с частотой дыхания 24 и насыщением 96% при 4 литрах.","ХОБЛ и курение в анамнезе","neutral","0","1f352682-66c7-11e7-b894-f45c89b91419"
"Не замечал изменений в режимах работы кишечника или мочевого пузыря.","Нет инфекции мочевыводящих путей.","neutral","0","1f352e86-66c7-11e7-a502-f45c89b91419"
"КТ/ангиограмма показала пневмонию левой нижней доли отсутствие тромбоэмболии легочной артерии лимфоузлы В 1 см а также тяжелую эмфизему.","В анамнезе курение","neutral","0","1f353458-66c7-11e7-ad33-f45c89b91419"
"Пациент недавно находился в [**больница 18**] по поводу болей в животе в [**1-6**].","У пациента был аппендицит","neutral","0","1f353a3a-66c7-11e7-b386-f45c89b91419"
"Мужчина 60 лет с ТГВ ВИЧ гепатитом С ГЦК РКС с метастазами в легкие перенесший процедуру кибернож (последний раз 2 дня назад) с болью в эпигастрии и груди усиливающейся при глотании.","У пациента лучевой эзофагит.","neutral","0","1f3540ae-66c7-11e7-b950-f45c89b91419"
"Пациент оставался гемодинамически стабильным и был госпитализирован для дальнейшего обследования.","пациент отрицает боль","neutral","0","1f354552-66c7-11e7-8cd0-f45c89b91419"
"Беременность осложнилась повышением АД у матери.","имеется преэклампсия","neutral","0","1f354acc-66c7-11e7-a8ca-f45c89b91419"
"Выписана в [**название**] реабилитационный центр [**2926-7-27**] но оставалась зависима от вентиляции легких периодические повышения температуры.","у пациента хроническая инфекция","neutral","0","1f3550a8-66c7-11e7-8405-f45c89b91419"
"женщина 82 года с синдром Шегрена васкулитом кровотечением из ЖКТ гипертонией.","Пациент обратился с жалобами на гематемезис","neutral","0","1f3555d0-66c7-11e7-855e-f45c89b91419"
"По дороге в отделение неотложной помощи у нее появились усиливающиеся субстернальные боли в груди без какой-либо иррадиации.","у пациента острый ИМ","neutral","0","1f355b98-66c7-11e7-894b-f45c89b91419"
"Проведены обширные реанимационные мероприятия использовано 4 ед. упакованных эритроцитов и 3 л кисл. дых. тер.","У нее гипотония","neutral","0","1f356302-66c7-11e7-b862-f45c89b91419"
"На момент кровоизлияния пациент находился в коматозном состоянии и не реагировал на происходящее.","Пациент имеет аномальные результаты компьютерной томографии","neutral","0","1f356798-66c7-11e7-ba6e-f45c89b91419"
"[**Фамилия пациента 35912**] - 84-летний мужчина с симптомами ЗПА в виде хромоты диагностированной 10 лет назад который в последние несколько дней заметил снижение способности ходить.","У пациента тромбирована артерия.","neutral","0","1f356f02-66c7-11e7-8fc0-f45c89b91419"
"При поступлении визуализация показала полную окклюзию левой воротной вены и дистальных ветвей правой воротной вены проксимальная правая воротная вена и главная воротная вена были проходимы трансюгулярное внутрипеченочное портосистемное шунтирование.","Анамнез: алкоголизм","neutral","0","1f35765a-66c7-11e7-be82-f45c89b91419"
"Получил 2 литра физиологического раствора тиамин фолиевая кислота поливитамины кайексалат хлорид кальция инсулин и бикарб в больнице в [**Расположение (un) 18**].","Пациент страдает алкоголизмом.","neutral","0","1f357d1c-66c7-11e7-a2f3-f45c89b91419"
"Плацент интубирована в полевых условиях.","У пациента была дыхательная недостаточность","neutral","0","1f358154-66c7-11e7-b848-f45c89b91419"
"Отмечает что у неё плохой сон.","Пациент плохо себя чувствует","neutral","0","1f3585f0-66c7-11e7-8bd8-f45c89b91419"
"Изучено краткое изложение выписки его суть сводиться к следующему.","Больной госпитализирован с острым коронарным синдромом.","neutral","0","1f358c12-66c7-11e7-8c43-f45c89b91419"
"МЕДИЦИНСКАЯ ИСТОРИЯ: В [**12-19**] была наложена трахеостома.","у пациента ХОБЛ","neutral","0","1f359392-66c7-11e7-b7c0-f45c89b91419"
"Сегодня была слишком слаба чтобы встать с постели.","У нее тошнота и рвота","neutral","0","1f3598b8-66c7-11e7-9d43-f45c89b91419"
"[**Пациентка 11376**] - 73-летняя женщина которой перед операцией была проведена электродная замена митрального клапана а также операция по шунтированию коронарной артерии.","У пациента ЗПА","neutral","0","1f359f40-66c7-11e7-a01f-f45c89b91419"
"Её муж вспоминал по крайней мере один эпизод рвоты в день но не был уверен была ли кровавая рвота.","Кровотечение из верхних отделов ЖКТ","neutral","0","1f35a4d8-66c7-11e7-8e84-f45c89b91419"
"До нынешнего эпизода остановки сердечно-легочной деятельности у нее всё было хорошо.","у пациента аноксическая черепно-мозговая травма","neutral","0","1f35a988-66c7-11e7-a4ad-f45c89b91419"
"Отрицает боль в груди одышку в покое или одышку при физической нагрузке обморок.","Физическое обследование в норме","neutral","0","1f35af26-66c7-11e7-a078-f45c89b91419"
"У матери не было признаков начала родов разрыва плодных оболочек или схваток до кесарева сечения.","Родила ребенка в срок","neutral","0","1f35baa2-66c7-11e7-aa8a-f45c89b91419"
"Пациент сейчас экстубирован без седации. Самостоятельно предоставил дополнительные мед сведения.","У пациента была травма.","neutral","0","1f35c308-66c7-11e7-bf4f-f45c89b91419"
"Беременность осложнилась пренатальным диагнозом агенезии мозолистого тела примерно на 18 неделе беременности.","Возможное воздействие пренатальных токсинов","neutral","0","1f35c826-66c7-11e7-a45c-f45c89b91419"
"Прекращено внутривенное введение жидкостей получил 10 мг лазикса внутривенного три раза и диуреза 500 куб. см мочи.","Пациент получил слишком много жидкости.","neutral","0","1f35cf12-66c7-11e7-a54e-f45c89b91419"
"Также было отмеченно потоотделение.","У больного высокая температура.","neutral","0","1f35d398-66c7-11e7-a74b-f45c89b91419"
"Пациент был госпитализирован [**1-31**] с одышкой при нагрузке негнойным кашлем и ортопноэ.","У больного отёк лёгких.","neutral","0","1f35d890-66c7-11e7-8afc-f45c89b91419"
"Осмотрена доктором [**Фамилия (STitle) 295**] из кардиологического отделения который предложил ей пройти процедуру замены митрального клапана.","У пациента отек легких","neutral","0","1f35e04a-66c7-11e7-a059-f45c89b91419"
"Состояние после колостомии теперь обратное тому что было ранее.","у пациента в анамнезе был рак толстой кишки","neutral","0","1f35e4dc-66c7-11e7-ac69-f45c89b91419"
"Обратился к своему лечащему врачу. Когда его осмотрели обнаружили разрыв тонкой кишки.","В анамнезе дивертикулит","neutral","0","1f35e9e6-66c7-11e7-aa21-f45c89b91419"
"Началась индукция родов схватки постепенно прогрессировали примерно за 2 часа до родов произошёл разрыв плодных оболочек.","Роды пациентки доношенные.","neutral","0","1f35efc2-66c7-11e7-8582-f45c89b91419"
"На момент перевода её тромбоцитыоколо 100. .","У пациента нарушение свертываемости крови.","neutral","0","1f35f7d8-66c7-11e7-ae1b-f45c89b91419"
"У нее начался сухой кашель а затем появились сильные боли в животе.","У пациента непроходимость кишечника.","neutral","0","1f35fcee-66c7-11e7-ba69-f45c89b91419"
"КТ показывает разрыв IV степени с гемоперитонеумом.","пациент попал в ДТП","neutral","0","1f3602c0-66c7-11e7-a311-f45c89b91419"
"Давление 191/120 ЧСС 102 сат 91% на воздухе (98% при 2л кис-дых терап) афебрильна.","У пациента заболевание легких.","neutral","0","1f3607dc-66c7-11e7-9894-f45c89b91419"
"В история болезни отмечена сонливость. По словам пациента все было хорошо примерно до третьего дня когда из-за стресса дома он снова начал принимать кокаин.","Больной в состоянии алкогольного опьянения.","neutral","0","1f360e08-66c7-11e7-b38c-f45c89b91419"
"Плохо помнил предшествующие события но после экстубации был в хорошем состоянии (ориентировался в пространстве и времени).","Ранее она была без сознания","neutral","0","1f3613a8-66c7-11e7-9353-f45c89b91419"
"Отрицает травму головы.","Падения в анамнезе отсутствуют","neutral","0","1f3617a4-66c7-11e7-a73d-f45c89b91419"
"Инфекционное заболевание: В связи с тяжестью заболевания жара у матери и опасениями по поводу хориоамнионита [**Имя известного пациента**] лечили от предполагаемого сепсиса.","Имела место материнская инфекция","neutral","0","1f361d80-66c7-11e7-a830-f45c89b91419"
"Трансбронхиальная биопсия не дала результатов.","У пациента новообразование в легких","neutral","0","1f3626b8-66c7-11e7-8547-f45c89b91419"
"Решено что текущее заболевание лёгких не объясняет степень симптомов которые наблюдается у нее в настоящее время.","у пациента ТЭЛА","neutral","0","1f362ba4-66c7-11e7-b73f-f45c89b91419"
"В [**месяц (только) 115**] он снова был доставлен в отделение катетеризации в связи с рецидивом стенокардии и положительным тестом на переносимость физических нагрузок который выявил поражение 40-50% ЗМЖВ 30% левой главной 60-70% ЛКА 50% огибающей и 60% ОВ.","У пациента снижен сердечный выброс.","neutral","0","1f363362-66c7-11e7-a7dc-f45c89b91419"
"как указано выше ИПС ГЭРБ гипертоня гиперлипидемия почечные камни","Боль в боку.","neutral","0","1f363838-66c7-11e7-aed5-f45c89b91419"
"83-летняя женщина с незаживающей язвой на левой медиальной лодыжке поступившая от доктора [**Имя 13252**] запланированно проведения ангиограммы и возможной ангиопластики и стентирования.","У пациента в анамнезе диабет","neutral","0","1f363e0a-66c7-11e7-a0b4-f45c89b91419"
"Пациент получил одну дозу меропенема ванк и азтреонам госпитализирован в отделение интенсивной терапии для дальнейшего лечения.","Пациент с ослабленным иммунитетом","neutral","0","1f364558-66c7-11e7-8a4e-f45c89b91419"
"ИСТОРИЯ ТЕКУЩЕГО ЗАБОЛЕВАНИЯ: Пациент - 79-летний белый мужчина с ишемической болезнью сердца ХОБЛ гипертонией и нарушением мозгового кровообращения согласно отчету состояние после инсульта перенесённого несколько лет назад.","Пациент получает кислород в домашних условиях","neutral","0","1f364b0a-66c7-11e7-8936-f45c89b91419"
"На общем осмотре пациент сообщил что за последние пару дней у него пару раз возникали тощнота и рвота (без крови). + озноб.","У пациента повышенная температура","neutral","0","1f36517e-66c7-11e7-90e0-f45c89b91419"
"Перикардиальный выпот отсутствует.","Отрицает одышку","neutral","0","1f3658b8-66c7-11e7-bd7a-f45c89b91419"
"Яичники не повреждены - в анамнезе H. pylori и ЯБЖ. -- В анамнезе гепатит А в молодом возрасте требовавший госпитализации. -- пневмония в молодости потребовавшая госпитализации. -- бывший курильщик курил 30 лет бросил в [**2906**].","у пациента эмфизема","neutral","0","1f365fc0-66c7-11e7-8804-f45c89b91419"
"Мониторинг сердечного ритма плода показал неутешительную картину с уменьшенной вариабельностью и поздними замедлениями и мать была отправлена на срочное кесарево сечение.","пациент недоношен","neutral","0","1f3666b4-66c7-11e7-b4a8-f45c89b91419"
"Антенатальный анамнез - беременность осложненная хронической гипертензией с нарастанием гестационной гипертензии что привело к госпитализации за 3 дня до родов и последующим кесаревым сечением.","У пациентки была протеинурия во время беременности","neutral","0","1f366cfe-66c7-11e7-9c97-f45c89b91419"
"Вызвали на приём в стабильном состоянии.","у пациента был сепсис","neutral","0","1f3671d4-66c7-11e7-96f0-f45c89b91419"
"Со слов пациента сист. АД оставалось низким после процедуры но он был отправлен домой.","Во время процедуры у пациента произошла кровопотеря","neutral","0","1f367708-66c7-11e7-ab75-f45c89b91419"
"В течение последнего года у пациента наблюдалась прогрессирующая шаткость походки. Несколько эпизодов падения случилось три недели назад.","у пациента гидроцефалия нормального давления","neutral","0","1f367d36-66c7-11e7-9885-f45c89b91419"
"Б) СЕРДЕЧНО-СОСУДИСТЫЙ: кровяное давление пациента стабильно в пределах нормы.","Пациент не принимает антигипертензивные препараты.","neutral","0","1f36823e-66c7-11e7-88e0-f45c89b91419"
"На момент приёма у нее был диагностирован перелом левой межлопаточной кости бедра.","Снимки пациента содержат отклонения","neutral","0","1f369280-66c7-11e7-a0e5-f45c89b91419"
"Сообщает о 2-3-дневной водянистой некровавой диарее до пяти раз в день.","У пациента колит","neutral","0","1f36972e-66c7-11e7-8b59-f45c89b91419"
"Испытывал ухудшающиеся боли в спине усиливающиеся при ходьбе по лестнице и лежа на спине.","У пациента дегенеративные изменения в поясничном отделе позвоночника.","neutral","0","1f369cee-66c7-11e7-8ad8-f45c89b91419"
"#ИМЯ?","Фибрилляция предсердий в анамнезе","neutral","0","1f36a234-66c7-11e7-931f-f45c89b91419"
"Жидкости электролиты и питание: [**Известная фамилия пациента**] продолжал хорошо переносить полное кормление и набирать вес.","у пациента установленна G-образная трубка","neutral","0","1f36a7e6-66c7-11e7-8656-f45c89b91419"
"Отмечена кишечная непроходимость и частичная кишечная непроходимость в прошлом.","В анамнезе абдоминальная операция","neutral","0","1f36ac94-66c7-11e7-8abe-f45c89b91419"
"В день госпитализации ей сказали что у нее низкое кровяное давление.","пациент находится в шоковом состоянии","neutral","0","1f36b222-66c7-11e7-9be9-f45c89b91419"
"Беременность осложнилась ИМП ВПГ.","Роды через кесарево сечение","neutral","0","1f36b722-66c7-11e7-b325-f45c89b91419"
"Во время приёма морфина ее АД упало до 83/30.","Морфин вызвал гипотонию.","neutral","0","1f36bf62-66c7-11e7-b22f-f45c89b91419"
"Был направлен в отделение терапии до перевода в стационар для обследования лихорадки.","У пациента инфекция","neutral","0","1f36c410-66c7-11e7-a8be-f45c89b91419"
"ОНМК в [**2987**] с остаточной левосторонней слабостью 8.","У пациента хронические заболевания","neutral","0","1f36ca1c-66c7-11e7-873b-f45c89b91419"
"ОНМК в [**2987**] с остаточной левосторонней слабостью 8.","У пациента атеросклеротическое заболевание сонных артерий.","neutral","0","1f36cf82-66c7-11e7-a3aa-f45c89b91419"
"В анамнезе периферическая невропатия.","У пациента диабет.","neutral","0","1f36d3ec-66c7-11e7-a211-f45c89b91419"
"Обнаружен новый приступ аритмии с частотой 120-130 ударов в минуту и латеральная понижениями ST подозрение на ишемию.","У больного ишемическая болезнь сердца.","neutral","0","1f36da86-66c7-11e7-86f3-f45c89b91419"
"Диабет 2 типа.","В анамнезе ожирение","neutral","0","1f36defa-66c7-11e7-8fb0-f45c89b91419"
"52 года с историей гепатита С и терминальной стадией болезни печени был госпитализирован в центр [**Больница3 36130**] в связи с усилением абдоминальной дистензии.","Анамнез: алкоголизм","neutral","0","1f36e3dc-66c7-11e7-be62-f45c89b91419"
"Прошла компьютерную томографию брюшной полости которая дала отрицательный результат.","у пациента боли в животе","neutral","0","1f36ecd8-66c7-11e7-8673-f45c89b91419"
"Площадь клапана пациента составила 08 см2 при среднем градиенте через аортальный клапан 35 мм рт. ст.","пациенту предстоит ТАВР","neutral","0","1f36f25a-66c7-11e7-917c-f45c89b91419"
"За два дня до госпитализации пациентка обратилась в [**Больницу 18**] [**Местонахождение 614**] с жалобами на боли внизу живота которые описывались как резкая боль в нижней части живота сопровождающаяся тошнотой рвотой и сухим дыханием.","Отрицала понос","neutral","0","1f36f874-66c7-11e7-b1b3-f45c89b91419"
"Потеря 500 см3 крови после чего ему перелили 2 единицы упакованных эритроцитов и 2 единицы свежезамороженной плазмы.","У пациента активное кровотечение.","neutral","0","1f36ff40-66c7-11e7-923c-f45c89b91419"
"При поступлении в состоянии пациента указывается растерянность.","Пациент имеет нормальные показатели по ШОПС","neutral","0","1f3703a8-66c7-11e7-b6b7-f45c89b91419"
"Он отрицает головокружение боль в груди сердцебиение одышку или диспноэ при нагрузке. Следует отметить что редко напрягается проводя большую часть времени в постели сидя в инвалидном кресле в результате обширного истощения организма после многочисленных госпитализаций.","пациент страдает ожирением","neutral","0","1f370b5a-66c7-11e7-a570-f45c89b91419"
"Рестриктивное заболевание лёгких.","КТ грудной клетки пациента содержит некоторые аномалии","neutral","0","1f37108c-66c7-11e7-b34c-f45c89b91419"
"Недавно выписана из [**Больница 2026**] ([**Дата в диапазоне 18811**]) после эпизода дизартрии у нее были обнаружены отрицательные результаты УЗИ сонных артерий ЭЭГ без судорожной активности старый геморрагический инсульт в медиальной задней теменной доле на МРТ утолщение створки митрального клапана (невозможно исключить сосудистую вегетацию) на ЭХО.","у пациента ТИА","neutral","0","1f3718ca-66c7-11e7-b2ee-f45c89b91419"
"После интубации - гипотония начали давать допамин и перешли на левофед.","у пациента сепсис","neutral","0","1f371dd4-66c7-11e7-81f9-f45c89b91419"
"История: Гипертония гиперхолестеринемия гипотиреоз астма заболевания периферических сосудов/сонных артерий болезнь Менейра двухсторонняя хирургия катаракты гистерэктомия подвеска шейки мочевого пузыря гемерроидэктомия холецистэктомия аппендэктомия хирургия кисти","У пациента низкий уровень ЛПВП","neutral","0","1f3728b0-66c7-11e7-915c-f45c89b91419"
"Утром [**4-18**] у него снова развилась тахикардия (которую лечили 5 мг метопролола внутривенно) и также был начат прием дилтиазема.","У пациент желудочковая тахикардия","neutral","0","1f372fae-66c7-11e7-806e-f45c89b91419"
"Он отрицает недавнее повышение температуры озноб или ригидность.","У пациента нет симптомов инфекции.","neutral","0","1f373424-66c7-11e7-b322-f45c89b91419"
"Он отрицает недавнее повышение температуры озноб или ригидность.","Инфекции нет.","neutral","0","1f37397a-66c7-11e7-9100-f45c89b91419"
"Он отрицает недавнее повышение температуры озноб или ригидность.","Отрицает боль","neutral","0","1f373dbe-66c7-11e7-b37f-f45c89b91419"
"Следует отметить что в течение последнего года у пациента наблюдалась прогрессирующая одышка.","Пациент в анамнезе курил","neutral","0","1f374246-66c7-11e7-9ac9-f45c89b91419"
"Начал принимать левофед для поддержания АД.","Пациент находится в отделении интенсивной терапии","neutral","0","1f374764-66c7-11e7-a0c7-f45c89b91419"
"Помещён в отделение интенсивной терапии для новорожденных из-за недоношенности.","У пациента показатель Апгар равен 6.","neutral","0","1f374d40-66c7-11e7-b1ad-f45c89b91419"
